
---------- Begin Simulation Statistics ----------
final_tick                                51750530000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  74807                       # Simulator instruction rate (inst/s)
host_mem_usage                                 717216                       # Number of bytes of host memory used
host_op_rate                                   124194                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  1336.77                       # Real time elapsed on the host
host_tick_rate                               38713014                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   100000001                       # Number of instructions simulated
sim_ops                                     166019455                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.051751                       # Number of seconds simulated
sim_ticks                                 51750530000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  33112032                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 73407465                       # number of cc regfile writes
system.cpu.committedInsts                   100000001                       # Number of Instructions Simulated
system.cpu.committedOps                     166019455                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.035011                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.035011                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                  47718103                       # number of floating regfile reads
system.cpu.fp_regfile_writes                 29447305                       # number of floating regfile writes
system.cpu.idleCycles                          194146                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               162948                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  5751755                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.879622                       # Inst execution rate
system.cpu.iew.exec_refs                     54937481                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   16787022                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                18898618                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              38368945                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                274                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              8818                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             18226726                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           197599033                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              38150459                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            407101                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             194542883                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  95672                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               3679042                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 401151                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               3757596                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            582                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        87367                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          75581                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 258198785                       # num instructions consuming a value
system.cpu.iew.wb_count                     190727890                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.568097                       # average fanout of values written-back
system.cpu.iew.wb_producers                 146681991                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.842763                       # insts written-back per cycle
system.cpu.iew.wb_sent                      194174769                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                321086395                       # number of integer regfile reads
system.cpu.int_regfile_writes               144555536                       # number of integer regfile writes
system.cpu.ipc                               0.966174                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.966174                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     71.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     71.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     71.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     71.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     71.74% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     71.74% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead             26629730     13.66%     85.40% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            10742050      5.51%     90.91% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead        11602161      5.95%     96.86% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite        6122333      3.14%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total              194949987                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                39238335                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads            76597988                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses     36766418                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes           50954028                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                     3725183                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.019108                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                  582830     15.65%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    103      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     24      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                    23      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                   47      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                22      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                3      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     15.65% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                 453961     12.19%     27.84% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                789615     21.20%     49.03% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead           1621680     43.53%     92.57% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite           276875      7.43%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              155198288                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          420394449                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    153961472                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         178225058                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  197494751                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 194949987                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded              104282                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        31579498                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued             60368                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved          98893                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     12108823                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     103306915                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.887095                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.141010                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            44487024     43.06%     43.06% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             9974002      9.65%     52.72% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            13325588     12.90%     65.62% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            11175382     10.82%     76.43% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            10414399     10.08%     86.52% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             6056278      5.86%     92.38% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6             3805255      3.68%     96.06% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7             2523749      2.44%     98.50% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8             1545238      1.50%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       103306915                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.883555                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           2304701                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores          2073706                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             38368945                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            18226726                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                70223546                       # number of misc regfile reads
system.cpu.misc_regfile_writes                     18                       # number of misc regfile writes
system.cpu.numCycles                        103501061                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            2192                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                   121                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests       379104                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests        766919                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests           12                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       426220                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops         1259                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       853464                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops           1259                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           250                       # Clock period in ticks
system.cpu.branchPred.lookups                 6640003                       # Number of BP lookups
system.cpu.branchPred.condPredicted           4684718                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect            122324                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups              3442247                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 3423744                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.462473                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                  699088                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 20                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups          639837                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits             566412                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses            73425                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted         1610                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts        25787081                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls            5389                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts            121105                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     99652996                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.665976                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     2.564419                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0        50206259     50.38%     50.38% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        20124018     20.19%     70.58% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         8445052      8.47%     79.05% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3         3097262      3.11%     82.16% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4         3037723      3.05%     85.21% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5         1858795      1.87%     87.07% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         1270763      1.28%     88.35% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7         2260890      2.27%     90.62% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8         9352234      9.38%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total     99652996                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted            100000001                       # Number of instructions committed
system.cpu.commit.opsCommitted              166019455                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                    39264133                       # Number of memory references committed
system.cpu.commit.loads                      30740931                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                         176                       # Number of memory barriers committed
system.cpu.commit.branches                    4827028                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                   26165588                       # Number of committed floating point instructions.
system.cpu.commit.integer                   148225635                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                531272                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass      1046605      0.63%      0.63% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu    101615079     61.21%     61.84% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult      6312256      3.80%     65.64% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv        97655      0.06%     65.70% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd      1445015      0.87%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt           32      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd         2294      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     66.57% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu      2855490      1.72%     68.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp           66      0.00%     68.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt         5352      0.00%     68.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc      2865770      1.73%     70.02% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult          248      0.00%     70.02% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     70.02% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift          900      0.00%     70.02% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     70.02% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     70.02% # Class of committed instruction
